Time,CHP1_140049_DNI_mV,SMP22_200060_DHI_Wm2,CMP11_128767_GHI_mV,StarSchenk_7773_GHI_mV,solar_zenith,solar_azimuth
2025-08-26 05:16:00+00:00,2.687,38.343,0.804,1.591,80.793,85.029
2025-08-26 05:17:00+00:00,2.435,38.172,0.734,1.439,80.654,85.234
2025-08-26 05:18:00+00:00,2.571,38.455,0.743,1.441,80.516,85.439
2025-08-26 05:19:00+00:00,2.839,38.893,0.773,1.509,80.377,85.644
2025-08-26 05:20:00+00:00,3.181,39.695,0.821,1.597,80.238,85.849
2025-08-26 05:21:00+00:00,2.817,39.785,0.757,1.498,80.1,86.054
2025-08-26 05:22:00+00:00,2.428,40.025,0.697,1.353,79.961,86.26
2025-08-26 05:23:00+00:00,3.001,41.393,0.805,1.485,79.822,86.465
2025-08-26 05:24:00+00:00,4.149,42.655,1.008,1.917,79.683,86.671
2025-08-26 05:25:00+00:00,4.15,42.968,1.025,1.964,79.544,86.876
2025-08-26 05:26:00+00:00,4.159,43.307,1.048,1.987,79.404,87.082
2025-08-26 05:27:00+00:00,4.186,43.683,1.078,2.015,79.265,87.287
2025-08-26 05:28:00+00:00,4.216,44.045,1.109,2.044,79.126,87.493
2025-08-26 05:29:00+00:00,4.25,44.44,1.144,2.075,78.987,87.699
2025-08-26 05:30:00+00:00,4.283,44.873,1.179,2.107,78.847,87.905
2025-08-26 05:31:00+00:00,4.308,45.313,1.215,2.137,78.708,88.111
2025-08-26 05:32:00+00:00,4.336,45.757,1.255,2.167,78.569,88.317
2025-08-26 05:33:00+00:00,4.369,46.108,1.297,2.199,78.429,88.523
2025-08-26 05:34:00+00:00,4.407,46.432,1.348,2.233,78.29,88.729
2025-08-26 05:35:00+00:00,4.445,46.747,1.399,2.267,78.15,88.935
2025-08-26 05:36:00+00:00,4.475,47.057,1.449,2.298,78.011,89.142
2025-08-26 05:37:00+00:00,4.505,47.378,1.505,2.329,77.871,89.348
2025-08-26 05:38:00+00:00,4.537,47.863,1.557,2.363,77.732,89.555
2025-08-26 05:39:00+00:00,4.583,48.547,1.61,2.4,77.592,89.762
2025-08-26 05:40:00+00:00,4.686,48.245,1.68,2.453,77.453,89.969
2025-08-26 05:41:00+00:00,3.237,46.82,1.285,2.013,77.313,90.176
2025-08-26 05:42:00+00:00,4.109,48.248,1.586,2.154,77.173,90.383
2025-08-26 05:43:00+00:00,4.745,48.98,1.805,2.534,77.034,90.59
2025-08-26 05:44:00+00:00,4.725,49.177,1.829,2.553,76.894,90.797
2025-08-26 05:45:00+00:00,4.737,49.422,1.86,2.575,76.754,91.005
2025-08-26 05:46:00+00:00,4.761,49.633,1.889,2.602,76.615,91.212
2025-08-26 05:47:00+00:00,4.739,49.787,1.902,2.618,76.475,91.42
2025-08-26 05:48:00+00:00,4.795,50.022,1.939,2.649,76.335,91.628
2025-08-26 05:49:00+00:00,4.834,50.232,1.968,2.689,76.196,91.836
2025-08-26 05:50:00+00:00,4.857,50.46,1.988,2.719,76.056,92.044
2025-08-26 05:51:00+00:00,4.878,50.718,1.662,2.749,75.917,92.252
2025-08-26 05:52:00+00:00,4.904,50.988,1.583,2.779,75.777,92.46
2025-08-26 05:53:00+00:00,4.925,51.255,1.562,2.809,75.637,92.669
2025-08-26 05:54:00+00:00,4.94,51.515,1.546,2.836,75.498,92.878
2025-08-26 05:55:00+00:00,4.965,51.787,1.54,2.867,75.358,93.086
2025-08-26 05:56:00+00:00,4.994,52.078,1.538,2.9,75.218,93.295
2025-08-26 05:57:00+00:00,4.983,52.283,1.526,2.924,75.079,93.505
2025-08-26 05:58:00+00:00,4.843,52.498,1.485,2.869,74.939,93.714
2025-08-26 05:59:00+00:00,4.991,52.887,1.508,2.957,74.8,93.923
2025-08-26 06:00:00+00:00,5.035,53.218,1.508,2.998,74.66,94.133
2025-08-26 06:01:00+00:00,5.091,53.51,1.508,3.046,74.521,94.343
2025-08-26 06:02:00+00:00,5.113,53.81,1.499,3.078,74.381,94.553
2025-08-26 06:03:00+00:00,5.133,53.967,1.492,3.107,74.242,94.763
2025-08-26 06:04:00+00:00,5.152,54.205,1.488,3.136,74.103,94.973
2025-08-26 06:05:00+00:00,5.174,54.398,1.487,3.166,73.963,95.184
2025-08-26 06:06:00+00:00,5.192,54.558,1.482,3.194,73.824,95.394
2025-08-26 06:07:00+00:00,5.218,54.725,1.485,3.226,73.685,95.605
2025-08-26 06:08:00+00:00,5.242,54.887,1.49,3.257,73.546,95.816
2025-08-26 06:09:00+00:00,5.272,54.99,1.494,3.291,73.406,96.027
2025-08-26 06:10:00+00:00,5.3,55.15,1.5,3.323,73.267,96.239
2025-08-26 06:11:00+00:00,5.324,55.26,1.507,3.355,73.128,96.45
2025-08-26 06:12:00+00:00,5.341,55.417,1.516,3.385,72.989,96.662
2025-08-26 06:13:00+00:00,5.361,55.582,1.528,3.414,72.85,96.874
2025-08-26 06:14:00+00:00,5.348,55.6,1.532,3.431,72.711,97.086
2025-08-26 06:15:00+00:00,5.348,55.727,1.544,3.444,72.573,97.299
2025-08-26 06:16:00+00:00,5.356,55.957,1.559,3.483,72.434,97.511
2025-08-26 06:17:00+00:00,4.993,55.857,1.495,3.305,72.295,97.724
2025-08-26 06:18:00+00:00,5.469,56.267,1.619,3.559,72.156,97.937
2025-08-26 06:19:00+00:00,5.438,56.475,1.636,3.578,72.018,98.151
2025-08-26 06:20:00+00:00,5.441,56.635,1.659,3.596,71.879,98.364
2025-08-26 06:21:00+00:00,5.455,56.753,1.687,3.622,71.741,98.578
2025-08-26 06:22:00+00:00,5.476,56.895,1.716,3.653,71.602,98.792
2025-08-26 06:23:00+00:00,5.498,57.097,1.746,3.684,71.464,99.006
2025-08-26 06:24:00+00:00,5.51,57.32,1.776,3.71,71.326,99.22
2025-08-26 06:25:00+00:00,5.536,57.402,1.807,3.743,71.188,99.435
2025-08-26 06:26:00+00:00,5.56,57.562,1.839,3.777,71.05,99.65
2025-08-26 06:27:00+00:00,5.582,57.643,1.868,3.808,70.912,99.865
2025-08-26 06:28:00+00:00,5.602,57.767,1.903,3.839,70.774,100.08
2025-08-26 06:29:00+00:00,5.621,57.838,1.938,3.872,70.636,100.296
2025-08-26 06:30:00+00:00,5.611,57.978,1.964,3.889,70.498,100.512
2025-08-26 06:31:00+00:00,5.608,58.1,1.992,3.906,70.361,100.728
2025-08-26 06:32:00+00:00,5.65,58.245,2.035,3.944,70.223,100.944
2025-08-26 06:33:00+00:00,5.693,58.4,2.081,3.988,70.086,101.161
2025-08-26 06:34:00+00:00,5.704,58.508,2.114,4.018,69.948,101.378
2025-08-26 06:35:00+00:00,5.723,58.617,2.152,4.047,69.811,101.595
2025-08-26 06:36:00+00:00,5.745,58.755,2.19,4.081,69.674,101.812
2025-08-26 06:37:00+00:00,5.755,58.867,2.225,4.108,69.537,102.03
2025-08-26 06:38:00+00:00,5.771,58.977,2.266,4.139,69.4,102.248
2025-08-26 06:39:00+00:00,5.78,59.08,2.301,4.163,69.263,102.466
2025-08-26 06:40:00+00:00,5.8,59.25,2.339,4.197,69.126,102.685
2025-08-26 06:41:00+00:00,5.82,59.4,2.381,4.226,68.99,102.904
2025-08-26 06:42:00+00:00,5.836,59.472,2.423,4.257,68.853,103.123
2025-08-26 06:43:00+00:00,5.846,59.5,2.459,4.285,68.717,103.342
2025-08-26 06:44:00+00:00,5.868,59.597,2.498,4.317,68.581,103.562
2025-08-26 06:45:00+00:00,5.888,59.7,2.535,4.348,68.445,103.782
2025-08-26 06:46:00+00:00,5.904,59.748,2.567,4.379,68.309,104.002
2025-08-26 06:47:00+00:00,5.922,59.868,2.603,4.41,68.173,104.223
2025-08-26 06:48:00+00:00,5.941,59.97,2.635,4.441,68.037,104.444
2025-08-26 06:49:00+00:00,5.958,60.048,2.666,4.472,67.901,104.665
2025-08-26 06:50:00+00:00,5.976,60.183,2.697,4.501,67.766,104.886
2025-08-26 06:51:00+00:00,5.993,60.2,2.727,4.532,67.631,105.108
2025-08-26 06:52:00+00:00,6.005,60.27,2.754,4.559,67.495,105.33
2025-08-26 06:53:00+00:00,6.017,60.382,2.779,4.586,67.36,105.553
2025-08-26 06:54:00+00:00,6.025,60.477,2.8,4.612,67.225,105.776
2025-08-26 06:55:00+00:00,6.039,60.602,2.823,4.64,67.091,105.999
2025-08-26 06:56:00+00:00,6.049,60.747,2.847,4.667,66.956,106.222
2025-08-26 06:57:00+00:00,6.063,60.928,2.872,4.695,66.822,106.446
2025-08-26 06:58:00+00:00,6.065,61.127,2.892,4.718,66.687,106.67
2025-08-26 06:59:00+00:00,6.073,61.197,2.911,4.744,66.553,106.894
2025-08-26 07:00:00+00:00,6.084,61.295,2.938,4.771,66.419,107.119
2025-08-26 07:01:00+00:00,6.101,61.437,2.964,4.802,66.285,107.344
2025-08-26 07:02:00+00:00,6.117,61.55,2.984,4.835,66.152,107.57
2025-08-26 07:03:00+00:00,6.12,61.823,2.999,4.861,66.018,107.796
2025-08-26 07:04:00+00:00,6.114,62.0,3.016,4.878,65.885,108.022
2025-08-26 07:05:00+00:00,6.14,62.045,3.041,4.912,65.752,108.248
2025-08-26 07:06:00+00:00,6.163,62.127,3.064,4.952,65.619,108.475
2025-08-26 07:07:00+00:00,6.167,62.223,3.079,4.976,65.486,108.703
2025-08-26 07:08:00+00:00,6.171,62.358,3.092,4.997,65.353,108.93
2025-08-26 07:09:00+00:00,6.179,62.36,3.107,5.021,65.221,109.158
2025-08-26 07:10:00+00:00,6.191,62.388,3.124,5.049,65.088,109.387
2025-08-26 07:11:00+00:00,6.201,62.495,3.141,5.076,64.956,109.615
2025-08-26 07:12:00+00:00,6.21,62.74,3.162,5.105,64.824,109.845
2025-08-26 07:13:00+00:00,6.224,62.975,3.185,5.137,64.693,110.074
2025-08-26 07:14:00+00:00,6.228,63.992,3.21,5.169,64.561,110.304
2025-08-26 07:15:00+00:00,6.233,64.228,3.225,5.199,64.43,110.534
2025-08-26 07:16:00+00:00,6.237,63.565,3.233,5.213,64.299,110.765
2025-08-26 07:17:00+00:00,6.256,63.438,3.251,5.241,64.168,110.996
2025-08-26 07:18:00+00:00,6.261,63.518,3.264,5.266,64.037,111.228
2025-08-26 07:19:00+00:00,6.27,63.857,3.284,5.294,63.906,111.459
2025-08-26 07:20:00+00:00,6.274,64.428,3.301,5.325,63.776,111.692
2025-08-26 07:21:00+00:00,6.276,64.44,3.311,5.346,63.646,111.924
2025-08-26 07:22:00+00:00,6.294,65.028,3.332,5.382,63.516,112.157
2025-08-26 07:23:00+00:00,6.306,67.167,3.364,5.433,63.386,112.391
2025-08-26 07:24:00+00:00,6.311,70.263,3.4,5.492,63.257,112.625
2025-08-26 07:25:00+00:00,6.323,71.767,3.432,5.541,63.128,112.859
2025-08-26 07:26:00+00:00,6.327,73.188,3.456,5.581,62.999,113.094
2025-08-26 07:27:00+00:00,6.334,76.36,3.497,5.637,62.87,113.329
2025-08-26 07:28:00+00:00,6.352,80.572,3.548,5.718,62.741,113.565
2025-08-26 07:29:00+00:00,6.341,87.355,3.607,5.814,62.613,113.801
2025-08-26 07:30:00+00:00,5.644,96.315,3.322,5.555,62.485,114.037
2025-08-26 07:31:00+00:00,5.815,100.613,3.503,5.499,62.357,114.274
2025-08-26 07:32:00+00:00,5.993,96.563,3.558,5.764,62.229,114.512
2025-08-26 07:33:00+00:00,6.272,90.73,3.672,5.92,62.102,114.75
2025-08-26 07:34:00+00:00,6.419,92.43,3.74,6.014,61.974,114.988
2025-08-26 07:35:00+00:00,6.006,100.242,3.602,5.942,61.848,115.227
2025-08-26 07:36:00+00:00,4.869,108.338,3.132,5.285,61.721,115.466
2025-08-26 07:37:00+00:00,2.359,111.872,1.976,3.022,61.594,115.705
2025-08-26 07:38:00+00:00,5.885,120.415,3.747,5.934,61.468,115.946
2025-08-26 07:39:00+00:00,1.655,123.193,1.786,3.407,61.342,116.186
2025-08-26 07:40:00+00:00,0.396,122.48,1.122,2.014,61.217,116.427
2025-08-26 07:41:00+00:00,0.033,117.655,0.887,1.587,61.091,116.669
2025-08-26 07:42:00+00:00,0.02,109.833,0.819,1.455,60.966,116.911
2025-08-26 07:43:00+00:00,0.019,107.308,0.803,1.411,60.841,117.153
2025-08-26 07:44:00+00:00,0.017,108.822,0.82,1.432,60.717,117.396
2025-08-26 07:45:00+00:00,0.023,110.13,0.838,1.459,60.592,117.639
2025-08-26 07:46:00+00:00,0.044,109.268,0.845,1.474,60.468,117.883
2025-08-26 07:47:00+00:00,0.242,112.265,0.996,1.643,60.345,118.128
2025-08-26 07:48:00+00:00,0.977,125.277,1.475,2.279,60.221,118.373
2025-08-26 07:49:00+00:00,1.421,134.335,1.712,2.817,60.098,118.618
2025-08-26 07:50:00+00:00,2.599,142.17,2.287,3.664,59.975,118.864
2025-08-26 07:51:00+00:00,1.072,146.862,1.614,2.886,59.852,119.11
2025-08-26 07:52:00+00:00,0.212,157.612,1.33,2.256,59.73,119.357
2025-08-26 07:53:00+00:00,0.389,176.9,1.607,2.515,59.608,119.604
2025-08-26 07:54:00+00:00,3.681,198.555,3.58,5.281,59.486,119.852
2025-08-26 07:55:00+00:00,3.307,196.322,3.321,5.643,59.365,120.101
2025-08-26 07:56:00+00:00,3.099,185.948,3.099,5.067,59.244,120.349
2025-08-26 07:57:00+00:00,0.334,172.952,1.543,2.776,59.123,120.599
2025-08-26 07:58:00+00:00,0.046,161.5,1.282,2.184,59.002,120.849
2025-08-26 07:59:00+00:00,0.016,150.078,1.169,1.985,58.882,121.099
2025-08-26 08:00:00+00:00,0.012,134.683,1.041,1.784,58.762,121.35
2025-08-26 08:01:00+00:00,0.011,128.703,0.994,1.688,58.643,121.602
2025-08-26 08:02:00+00:00,0.012,126.66,0.977,1.662,58.523,121.854
2025-08-26 08:03:00+00:00,0.011,123.215,0.95,1.622,58.404,122.106
2025-08-26 08:04:00+00:00,0.011,122.927,0.948,1.611,58.286,122.359
2025-08-26 08:05:00+00:00,0.009,124.472,0.961,1.627,58.168,122.613
2025-08-26 08:06:00+00:00,0.008,129.138,0.999,1.679,58.05,122.867
2025-08-26 08:07:00+00:00,0.009,134.378,1.042,1.748,57.932,123.122
2025-08-26 08:08:00+00:00,0.029,137.462,1.077,1.793,57.815,123.377
2025-08-26 08:09:00+00:00,2.033,151.273,2.246,3.379,57.698,123.633
2025-08-26 08:10:00+00:00,5.584,158.512,4.339,6.418,57.581,123.89
2025-08-26 08:11:00+00:00,6.628,153.188,4.882,7.568,57.465,124.146
2025-08-26 08:12:00+00:00,6.49,154.65,4.801,7.381,57.349,124.404
2025-08-26 08:13:00+00:00,5.059,146.807,4.027,6.207,57.234,124.662
2025-08-26 08:14:00+00:00,3.328,136.132,2.982,4.895,57.119,124.921
2025-08-26 08:15:00+00:00,3.947,129.252,3.008,5.124,57.004,125.18
2025-08-26 08:16:00+00:00,1.467,127.462,1.536,3.162,56.89,125.44
2025-08-26 08:17:00+00:00,4.539,130.008,3.291,4.738,56.776,125.7
2025-08-26 08:18:00+00:00,6.787,133.358,4.842,7.537,56.662,125.961
2025-08-26 08:19:00+00:00,6.75,135.797,4.844,7.628,56.549,126.222
2025-08-26 08:20:00+00:00,6.75,133.365,4.827,7.611,56.436,126.484
2025-08-26 08:21:00+00:00,6.763,130.35,4.822,7.595,56.323,126.747
2025-08-26 08:22:00+00:00,6.783,129.505,4.835,7.613,56.211,127.01
2025-08-26 08:23:00+00:00,6.793,129.46,4.849,7.632,56.099,127.274
2025-08-26 08:24:00+00:00,6.804,130.528,4.87,7.657,55.988,127.538
2025-08-26 08:25:00+00:00,6.795,133.772,4.902,7.701,55.877,127.803
2025-08-26 08:26:00+00:00,6.804,137.792,4.952,7.771,55.767,128.069
2025-08-26 08:27:00+00:00,6.82,143.683,5.014,7.858,55.656,128.335
2025-08-26 08:28:00+00:00,6.825,152.888,5.104,7.992,55.547,128.602
2025-08-26 08:29:00+00:00,6.819,163.625,5.202,8.129,55.437,128.869
2025-08-26 08:30:00+00:00,6.824,172.15,5.278,8.246,55.328,129.137
2025-08-26 08:31:00+00:00,6.816,180.735,5.352,8.355,55.22,129.406
2025-08-26 08:32:00+00:00,6.807,191.143,5.438,8.482,55.112,129.675
2025-08-26 08:33:00+00:00,6.794,198.307,5.5,8.574,55.004,129.944
2025-08-26 08:34:00+00:00,6.566,207.345,5.465,8.611,54.897,130.215
2025-08-26 08:35:00+00:00,2.317,228.355,2.938,5.348,54.79,130.486
2025-08-26 08:36:00+00:00,1.71,232.175,2.902,4.72,54.684,130.757
2025-08-26 08:37:00+00:00,1.355,215.38,2.477,3.782,54.578,131.03
2025-08-26 08:38:00+00:00,1.08,190.693,2.176,3.742,54.472,131.302
2025-08-26 08:39:00+00:00,0.12,174.442,1.398,2.408,54.367,131.576
2025-08-26 08:40:00+00:00,3.921,169.462,3.527,4.974,54.262,131.85
2025-08-26 08:41:00+00:00,6.815,169.86,5.387,8.321,54.158,132.125
2025-08-26 08:42:00+00:00,6.832,170.308,5.401,8.447,54.054,132.4
2025-08-26 08:43:00+00:00,6.781,168.563,5.374,8.431,53.951,132.676
2025-08-26 08:44:00+00:00,3.76,173.932,3.585,6.446,53.848,132.952
2025-08-26 08:45:00+00:00,0.041,164.235,1.278,2.358,53.746,133.229
2025-08-26 08:46:00+00:00,0.023,154.185,1.192,2.027,53.644,133.507
2025-08-26 08:47:00+00:00,0.019,152.915,1.177,1.981,53.543,133.786
2025-08-26 08:48:00+00:00,0.019,157.392,1.214,2.023,53.442,134.065
2025-08-26 08:49:00+00:00,0.019,162.038,1.255,2.087,53.341,134.344
2025-08-26 08:50:00+00:00,0.023,163.622,1.27,2.116,53.241,134.625
2025-08-26 08:51:00+00:00,0.056,162.893,1.287,2.137,53.142,134.906
2025-08-26 08:52:00+00:00,0.347,162.782,1.473,2.379,53.043,135.187
2025-08-26 08:53:00+00:00,0.146,168.66,1.41,2.387,52.944,135.469
2025-08-26 08:54:00+00:00,0.257,169.965,1.497,2.355,52.846,135.752
2025-08-26 08:55:00+00:00,1.999,173.867,2.496,3.859,52.749,136.036
2025-08-26 08:56:00+00:00,4.377,183.52,3.936,6.361,52.651,136.32
2025-08-26 08:57:00+00:00,0.425,169.79,1.626,3.118,52.555,136.605
2025-08-26 08:58:00+00:00,0.016,155.603,1.216,2.082,52.459,136.89
2025-08-26 08:59:00+00:00,0.012,148.695,1.154,1.942,52.363,137.176
2025-08-26 09:00:00+00:00,0.014,143.26,1.111,1.873,52.268,137.463
2025-08-26 09:01:00+00:00,0.028,138.435,1.085,1.827,52.174,137.75
2025-08-26 09:02:00+00:00,0.047,133.707,1.056,1.784,52.08,138.038
2025-08-26 09:03:00+00:00,0.04,133.177,1.051,1.774,51.986,138.327
2025-08-26 09:04:00+00:00,0.103,148.513,1.199,1.94,51.894,138.616
2025-08-26 09:05:00+00:00,2.512,162.288,2.803,4.028,51.801,138.906
2025-08-26 09:06:00+00:00,6.568,139.228,5.256,7.938,51.709,139.196
2025-08-26 09:07:00+00:00,6.525,126.727,5.127,8.027,51.618,139.487
2025-08-26 09:08:00+00:00,6.945,123.152,5.373,8.362,51.527,139.779
2025-08-26 09:09:00+00:00,6.908,122.255,5.353,8.338,51.437,140.072
2025-08-26 09:10:00+00:00,6.217,124.1,4.932,7.398,51.347,140.365
2025-08-26 09:11:00+00:00,7.029,124.817,5.464,8.44,51.258,140.659
2025-08-26 09:12:00+00:00,7.016,124.222,5.445,8.461,51.17,140.953
2025-08-26 09:13:00+00:00,7.02,125.043,5.458,8.479,51.082,141.248
2025-08-26 09:14:00+00:00,7.035,129.29,5.514,8.55,50.994,141.544
2025-08-26 09:15:00+00:00,7.046,134.35,5.57,8.632,50.907,141.84
2025-08-26 09:16:00+00:00,7.061,138.112,5.616,8.701,50.821,142.137
2025-08-26 09:17:00+00:00,7.081,139.72,5.643,8.758,50.735,142.435
2025-08-26 09:18:00+00:00,7.064,131.57,5.571,8.659,50.65,142.733
2025-08-26 09:19:00+00:00,7.054,128.002,5.546,8.606,50.566,143.032
2025-08-26 09:20:00+00:00,7.057,126.383,5.539,8.595,50.482,143.331
2025-08-26 09:21:00+00:00,7.057,118.547,5.486,8.532,50.398,143.631
2025-08-26 09:22:00+00:00,7.053,115.565,5.461,8.475,50.316,143.932
2025-08-26 09:23:00+00:00,7.103,117.033,5.504,8.532,50.233,144.234
2025-08-26 09:24:00+00:00,7.118,119.33,5.543,8.585,50.152,144.536
2025-08-26 09:25:00+00:00,7.108,116.798,5.531,8.582,50.071,144.838
2025-08-26 09:26:00+00:00,7.104,112.723,5.505,8.537,49.991,145.142
2025-08-26 09:27:00+00:00,7.119,115.113,5.541,8.583,49.911,145.446
2025-08-26 09:28:00+00:00,7.13,119.733,5.59,8.659,49.832,145.75
2025-08-26 09:29:00+00:00,7.168,118.313,5.612,8.702,49.753,146.056
2025-08-26 09:30:00+00:00,7.16,117.383,5.606,8.7,49.675,146.361
2025-08-26 09:31:00+00:00,7.16,118.913,5.626,8.716,49.598,146.668
2025-08-26 09:32:00+00:00,7.158,111.775,5.576,8.661,49.521,146.975
2025-08-26 09:33:00+00:00,7.155,109.118,5.566,8.629,49.445,147.283
2025-08-26 09:34:00+00:00,7.156,108.828,5.571,8.635,49.37,147.591
2025-08-26 09:35:00+00:00,7.156,110.815,5.594,8.67,49.295,147.9
2025-08-26 09:36:00+00:00,7.159,113.643,5.633,8.719,49.221,148.21
2025-08-26 09:37:00+00:00,7.151,114.348,5.641,8.737,49.148,148.52
2025-08-26 09:38:00+00:00,7.145,113.32,5.638,8.736,49.075,148.831
2025-08-26 09:39:00+00:00,7.145,113.408,5.648,8.745,49.003,149.142
2025-08-26 09:40:00+00:00,7.147,117.968,5.694,8.807,48.931,149.454
2025-08-26 09:41:00+00:00,7.192,124.265,5.775,8.919,48.86,149.767
2025-08-26 09:42:00+00:00,2.493,126.608,2.707,5.214,48.79,150.08
2025-08-26 09:43:00+00:00,0.062,125.863,0.959,1.758,48.721,150.394
2025-08-26 09:44:00+00:00,0.074,130.735,1.0,1.72,48.652,150.708
2025-08-26 09:45:00+00:00,0.296,131.242,1.148,1.922,48.584,151.023
2025-08-26 09:46:00+00:00,0.089,135.247,1.075,1.867,48.516,151.339
2025-08-26 09:47:00+00:00,0.112,133.82,1.072,1.847,48.449,151.655
2025-08-26 09:48:00+00:00,1.249,129.0,1.727,2.396,48.383,151.972
2025-08-26 09:49:00+00:00,7.188,132.603,5.907,8.497,48.318,152.289
2025-08-26 09:50:00+00:00,7.179,129.477,5.89,9.119,48.253,152.607
2025-08-26 09:51:00+00:00,7.184,125.833,5.864,9.102,48.189,152.925
2025-08-26 09:52:00+00:00,7.195,122.495,5.846,9.066,48.126,153.245
2025-08-26 09:53:00+00:00,7.203,120.4,5.837,9.048,48.063,153.564
2025-08-26 09:54:00+00:00,7.206,120.658,5.84,9.048,48.001,153.884
2025-08-26 09:55:00+00:00,7.197,119.515,5.828,9.034,47.94,154.205
2025-08-26 09:56:00+00:00,7.21,115.498,5.809,9.005,47.879,154.526
2025-08-26 09:57:00+00:00,7.218,114.663,5.814,9.003,47.819,154.848
2025-08-26 09:58:00+00:00,7.231,118.847,5.869,9.062,47.76,155.171
2025-08-26 09:59:00+00:00,7.23,123.258,5.91,9.125,47.702,155.493
2025-08-26 10:00:00+00:00,7.232,127.197,5.95,9.175,47.644,155.817
2025-08-26 10:01:00+00:00,7.241,126.583,5.953,9.187,47.587,156.141
2025-08-26 10:02:00+00:00,7.248,125.27,5.951,9.185,47.531,156.465
2025-08-26 10:03:00+00:00,7.249,123.74,5.939,9.173,47.475,156.79
2025-08-26 10:04:00+00:00,7.244,121.042,5.917,9.148,47.421,157.116
2025-08-26 10:05:00+00:00,7.233,115.965,5.876,9.086,47.367,157.442
2025-08-26 10:06:00+00:00,7.242,113.23,5.865,9.062,47.313,157.769
2025-08-26 10:07:00+00:00,7.255,115.115,5.9,9.105,47.261,158.096
2025-08-26 10:08:00+00:00,7.258,117.147,5.926,9.142,47.209,158.423
2025-08-26 10:09:00+00:00,7.257,121.392,5.974,9.208,47.158,158.751
2025-08-26 10:10:00+00:00,7.243,128.162,6.025,9.28,47.108,159.08
2025-08-26 10:11:00+00:00,7.221,141.867,6.117,9.415,47.058,159.409
2025-08-26 10:12:00+00:00,1.991,145.092,2.543,5.043,47.009,159.738
2025-08-26 10:13:00+00:00,0.028,140.89,1.087,1.947,46.961,160.068
2025-08-26 10:14:00+00:00,0.017,136.917,1.039,1.783,46.914,160.399
2025-08-26 10:15:00+00:00,0.015,144.727,1.104,1.852,46.867,160.73
2025-08-26 10:16:00+00:00,1.606,161.332,2.339,3.162,46.822,161.061
2025-08-26 10:17:00+00:00,6.78,173.292,6.106,8.793,46.777,161.393
2025-08-26 10:18:00+00:00,6.031,175.6,5.655,9.154,46.732,161.725
2025-08-26 10:19:00+00:00,2.591,165.03,3.237,5.546,46.689,162.058
2025-08-26 10:20:00+00:00,0.133,164.47,1.368,2.43,46.646,162.391
2025-08-26 10:21:00+00:00,0.138,177.963,1.479,2.444,46.604,162.724
2025-08-26 10:22:00+00:00,3.348,182.173,3.758,4.899,46.563,163.058
2025-08-26 10:23:00+00:00,7.221,168.158,6.396,9.69,46.523,163.392
2025-08-26 10:24:00+00:00,7.216,154.303,6.285,9.724,46.484,163.727
2025-08-26 10:25:00+00:00,7.233,145.312,6.227,9.631,46.445,164.062
2025-08-26 10:26:00+00:00,7.249,138.838,6.189,9.563,46.407,164.398
2025-08-26 10:27:00+00:00,7.255,133.995,6.151,9.501,46.37,164.734
2025-08-26 10:28:00+00:00,7.261,130.19,6.126,9.458,46.333,165.07
2025-08-26 10:29:00+00:00,7.262,129.6,6.124,9.445,46.298,165.406
2025-08-26 10:30:00+00:00,7.258,128.133,6.114,9.427,46.263,165.743
2025-08-26 10:31:00+00:00,7.26,129.442,6.127,9.446,46.229,166.081
2025-08-26 10:32:00+00:00,7.256,127.4,6.107,9.42,46.196,166.418
2025-08-26 10:33:00+00:00,7.254,124.13,6.082,9.382,46.164,166.756
2025-08-26 10:34:00+00:00,7.263,120.893,6.065,9.353,46.132,167.095
2025-08-26 10:35:00+00:00,7.275,119.278,6.065,9.345,46.101,167.433
2025-08-26 10:36:00+00:00,7.267,117.75,6.049,9.33,46.071,167.772
2025-08-26 10:37:00+00:00,7.245,118.76,6.047,9.322,46.042,168.111
2025-08-26 10:38:00+00:00,7.246,120.203,6.064,9.353,46.014,168.451
2025-08-26 10:39:00+00:00,7.247,120.002,6.068,9.364,45.986,168.791
2025-08-26 10:40:00+00:00,7.263,124.437,6.122,9.427,45.96,169.131
2025-08-26 10:41:00+00:00,2.968,130.552,3.179,5.48,45.934,169.471
2025-08-26 10:42:00+00:00,2.984,135.303,3.222,4.741,45.909,169.812
2025-08-26 10:43:00+00:00,2.539,134.49,2.887,4.347,45.885,170.153
2025-08-26 10:44:00+00:00,1.008,136.157,1.718,2.559,45.861,170.494
2025-08-26 10:45:00+00:00,5.313,140.987,4.885,6.782,45.839,170.836
2025-08-26 10:46:00+00:00,7.279,129.732,6.192,9.384,45.817,171.177
2025-08-26 10:47:00+00:00,7.275,119.062,6.099,9.437,45.796,171.519
2025-08-26 10:48:00+00:00,7.258,115.965,6.061,9.376,45.776,171.861
2025-08-26 10:49:00+00:00,7.272,115.54,6.069,9.38,45.757,172.203
2025-08-26 10:50:00+00:00,7.279,115.522,6.074,9.379,45.739,172.546
2025-08-26 10:51:00+00:00,7.272,120.762,6.113,9.427,45.721,172.889
2025-08-26 10:52:00+00:00,7.27,126.322,6.151,9.484,45.704,173.231
2025-08-26 10:53:00+00:00,7.275,127.343,6.162,9.508,45.688,173.574
2025-08-26 10:54:00+00:00,7.264,129.685,6.171,9.521,45.673,173.918
